satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan),caption,streetview_img_names
Beijing/16_12625_4698_s.jpg,"(12625,4698)","(39.80996682568064, 116.13293631013002)",707.95386,2874,14874.159,"The image is a satellite view of a city with a mix of residential and industrial areas; The city is situated near a river, and there are several parks and green spaces within the city; The residential areas are characterized by houses and apartment buildings, while the industrial areas feature factories and warehouses.The city is home to a variety of vehicles, including cars, trucks, and buses; There are numerous cars scattered throughout the residential and industrial areas, while trucks and buses can be seen in the industrial zones; The presence of these vehicles indicates that the city is a b","12738_116.14127,39.816341_201308_21.68.jpg"
Beijing/16_12618_4694_s.jpg,"(12618,4694)","(39.78158267817732, 116.0685457711748)",194.312,194,2766.9612,"The image depicts a large, open field with a mix of dirt and grass, situated near a highway; The field is surrounded by a few buildings, including a house and a barn; There are also a few cars parked in the area, with one car closer to the left side of the field and two others further to the right; The scene appears to be a rural area with a mix of agricultural and residential elements.",
Beijing/16_12684_4718_s.jpg,"(12684,4718)","(39.95171039396103, 116.6756565670383)",808.48315,700,2107.0364,"The image depicts a large, open field with a mix of dirt and grass, situated near a river; The field is surrounded by a few trees, which provide a natural backdrop to the scene; In the distance, there is a building, possibly a house, located near the river; The overall atmosphere of the image suggests a serene and peaceful environment, with the river and the open field creating a picturesque setting.","38532_116.68465,39.952444_201706_82.82.jpg, 38498_116.678762,39.952185_201706_86.98.jpg, 38524_116.682502,39.952504_201706_266.48.jpg"
Beijing/16_12621_4711_s.jpg,"(12621,4711)","(39.90213374131235, 116.09614171644132)",501.05212,1425,14333.826,"The image is an aerial view of a large city with a mountainous landscape in the background; The city is filled with numerous buildings, including apartment complexes and hotels; The buildings are spread across the city, with some located closer to the foreground and others further in the background; The city appears to be a bustling urban area with a mix of residential and commercial buildings.","22405_116.102609,39.902316_201901_97.17.jpg, 22446_116.101902,39.905089_202003_102.49.jpg, 22406_116.098836,39.902582_201901_277.8.jpg, 22590_116.101829,39.90517_202003_102.57.jpg, 22591_116.09919,39.905864_202003_290.78.jpg, 22593_116.099545,39.905839_202003_289.29.jpg, 22589_116.096251,39.906986_202003_123.25.jpg, 22615_116.102452,39.90911_201901_51.78.jpg, 22445_116.096306,39.906852_201901_123.68.jpg"
Beijing/16_12639_4709_s.jpg,"(12639,4709)","(39.88796233699373, 116.26171738804045)",2532.3535,12534,36111.55,"The image is a bird's eye view of a city with a large park in the middle; The park is surrounded by apartment buildings, and there are several cars parked on the streets; The park is filled with green grass and trees, providing a serene environment amidst the urban setting; The cityscape is characterized by a mix of residential and commercial buildings, showcasing the city's architectural diversity.","21857_116.269605,39.888435_201902_267.38.jpg, 21885_116.269443,39.891779_201902_85.74.jpg, 21868_116.263219,39.891359_201308_261.24.jpg, 21876_116.267619,39.889923_202003_179.41.jpg, 21854_116.264533,39.888175_201902_90.31.jpg, 21643_116.268121,39.889593_201707_359.31.jpg"
Beijing/16_12630_4697_s.jpg,"(12630,4697)","(39.80287189578841, 116.17892955224089)",600.1687,2242,17912.684,"The image depicts a large industrial area with several large tanks and buildings; There are at least 13 large tanks of various sizes scattered throughout the scene, some of which are located near the buildings; The tanks are likely used for storing and processing chemicals or other industrial materials.The area is surrounded by a road, which is visible in the foreground, and a parking lot is situated nearby; There are several cars parked in the parking lot, with at least 11 cars visible; The scene gives off a sense of a busy industrial complex with various activities taking place.","12588_116.188031,39.807268_201308_84.32.jpg"
Beijing/16_12676_4745_s.jpg,"(12676,4745)","(40.14259549330473, 116.60206737966091)",1018.7259,1707,19372.676,"The image depicts a large, open field with a highway running through it; The highway is surrounded by a mix of trees and buildings, creating a picturesque view; There are several cars on the highway, indicating that it is a busy road; In addition to the highway, there are multiple traffic lights positioned at various points along the road, ensuring the safe flow of traffic; The scene also features a few trucks, further emphasizing the busy nature of the highway.","29535_116.606553,40.144976_201602_270.04.jpg, 29561_116.602519,40.149429_201308_54.44.jpg"
Beijing/16_12620_4697_s.jpg,"(12620,4697)","(39.80287189578841, 116.08694306801915)",271.7832,2486,5967.0293,"The image features a large, open field with a body of water in the middle, possibly a lake or a river; The field is covered in snow, creating a picturesque winter scene; In the background, there are trees surrounding the area, adding to the serene atmosphere; A few people can be seen scattered throughout the field, enjoying the snowy landscape and the beauty of the frozen landscape.",
Beijing/16_12620_4700_s.jpg,"(12620,4700)","(39.82415447131136, 116.08694306801915)",204.61601,422,10505.718,"The image is an aerial view of a golf course with a total of 18 holes; The golf course is situated in a park-like setting, surrounded by trees and greenery; There are several cars parked around the golf course, with some located near the entrance and others scattered throughout the area; The cars are likely belonging to golfers or visitors to the course; The overall scene showcases a well-maintained and picturesque golf course, perfect for outdoor recreational activities.",
Beijing/16_12628_4734_s.jpg,"(12628,4734)","(40.064892528695054, 116.16053225539655)",496.6704,5164,27051.396,"The image depicts a large, empty field located next to a city street; The field is surrounded by a few houses and is situated near a highway; The area appears to be a mix of residential and industrial zones, with some buildings and vehicles visible in the scene.There are several cars parked along the street, and a truck is also present in the scene; A fire hydrant can be seen near the middle of the street, and a stop sign is located towards the right side of the image; The overall atmosphere of the scene suggests a bustling urban environment with a mix of residential and industrial elements.","46213_116.169468,40.066787_201308_91.42.jpg, 46365_116.169399,40.071747_201307_44.04.jpg, 46229_116.161123,40.066941_201307_91.27.jpg, 46234_116.168613,40.067134_201307_269.84.jpg, 46216_116.169465,40.066942_201307_88.78.jpg, 46239_116.168451,40.068303_201307_269.72.jpg, 46237_116.166737,40.06731_201307_269.95.jpg"
Beijing/16_12693_4699_s.jpg,"(12693,4699)","(39.81706101753197, 116.75844440283787)",240.87964,1130,1105.8359,"The image depicts a large, open field with a river running through it; The field is covered with a mix of grass and solar panels, creating a unique and interesting landscape; The solar panels are spread across the field, covering a significant portion of the area; The river runs through the middle of the field, providing a natural element to the scene; In the background, there are several cars parked, possibly indicating a nearby road or parking area; The overall scene is a blend of nature and technology, with the solar panels and river coexisting in the open field.",
Beijing/16_12638_4734_s.jpg,"(12638,4734)","(40.064892528695054, 116.25251873961828)",1014.4786,617,15018.559,"The image is a bird's eye view of a city, featuring a large intersection with multiple traffic lights; There are at least 13 traffic lights visible in the scene, with some positioned closer to the foreground and others further away; The intersection is surrounded by buildings, indicating an urban environment; The cityscape also includes a park area with a baseball field, where several cars are parked; There are at least 11 cars visible in the scene, with some parked closer to the foreground and others further away; The overall view provides a comprehensive overview of the city's layout and transportation",
Beijing/16_12632_4699_s.jpg,"(12632,4699)","(39.81706101753197, 116.19732684908524)",622.85736,2369,34407.535,"The image is a satellite view of a large city with a mix of residential and commercial buildings; The city is situated on a hill, and the streets are lined with trees and buildings; There are several cars parked along the streets, and a few people can be seen walking or standing around the area; The city appears to be a mix of urban and suburban areas, with a park and a school nearby; The overall scene gives a sense of a bustling and lively city environment.","12719_116.201537,39.823704_201308_191.9.jpg, 13047_116.202736,39.819439_201309_133.31.jpg, 12720_116.200161,39.817979_201308_146.19.jpg"
